version,conformance,agent,author,timestamp,name,altname,class,catalog,publisher,developer,region,players,date,subclass,portdeveloper,system,crc,sha1,dump,dumper,datedumped,revision,prototype,type,pcb,mapper,name2,size,crc3,sha14,id,size5,id6,type7,battery,number,function,size8,crc9,sha110,name11,id12,number13,function14,h,v,type15,size16,battery17,id18,type19,name20
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,???????Jr,Licensed,HVC-JR,Nintendo,Nintendo,Japan,2,1983-07-15,,,Famicom,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,bootgod,6/26/2009,A,,HVC-RROM,HVC-RROM-05,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-USA,Nintendo,Nintendo,USA,2,1986-06,,,NES-NTSC,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,bootgod,7/3/2006,A,,NES-NROM-128,NES-NROM-128-01,0,HVC-JR-1 PRG,16k,CF6C88B6,CEFC276E7601D14C6A20E545F334281B7A9FE8DB,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-USA,Nintendo,Nintendo,USA,2,1986-06,,,NES-NTSC,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,bootgod,7/3/2006,A,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,8k,852778AB,307F2245CCE164491012F75897EB984AF0C3F456,HVC-JR-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-USA,Nintendo,Nintendo,USA,2,1986-06,,,NES-NTSC,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,bootgod,7/3/2006,A,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-USA,Nintendo,Nintendo,USA,2,1986-06,,,NES-NTSC,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,bootgod,7/3/2006,A,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,,,,,,,,,,3193,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,4/30/2008,A,,NES-NROM-128,NES-NROM-128-02,0,HVC-JR-1 PRG,16k,CF6C88B6,CEFC276E7601D14C6A20E545F334281B7A9FE8DB,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,4/30/2008,A,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,8k,852778AB,307F2245CCE164491012F75897EB984AF0C3F456,HVC-JR-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,4/30/2008,A,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,4/30/2008,A,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,7/28/2007,A,,NES-NROM-128,NES-NROM-128-03,0,HVC-JR-1 PRG,16k,CF6C88B6,CEFC276E7601D14C6A20E545F334281B7A9FE8DB,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,7/28/2007,A,,NES-NROM-128,NES-NROM-128-03,0,,,,,,,,,,,,8k,852778AB,307F2245CCE164491012F75897EB984AF0C3F456,HVC-JR-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,7/28/2007,A,,NES-NROM-128,NES-NROM-128-03,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr.,,Licensed,NES-JR-EEC,Nintendo,Nintendo,Europe,2,1987-06-15,,,NES-PAL-B,4864C304,5D8CBA2011229DC67CCFF6C99E647238F260E7AF,ok,Kinopio,7/28/2007,A,,NES-NROM-128,NES-NROM-128-03,0,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. / Jr. Sansuu Lesson,???????JR / JR???????,Licensed,HVC-SL,Sharp,Nintendo,Japan,2,1983,Multi-cart,,Famicom,50A1B3FE,13B0A34B255C7C2C97098B057A7958F95AA02818,ok,bootgod,12/6/2009,,,HVC-NROM-128,9011-01,0,,16k,27E4D335,4D06C438A03E41DD38785962411D0B1A099FE344,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. / Jr. Sansuu Lesson,???????JR / JR???????,Licensed,HVC-SL,Sharp,Nintendo,Japan,2,1983,Multi-cart,,Famicom,50A1B3FE,13B0A34B255C7C2C97098B057A7958F95AA02818,ok,bootgod,12/6/2009,,,HVC-NROM-128,9011-01,0,,,,,,,,,,,,8k,884379D1,02999F9AFD06418FAD703B21791506CE5FFA95E3,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. / Jr. Sansuu Lesson,???????JR / JR???????,Licensed,HVC-SL,Sharp,Nintendo,Japan,2,1983,Multi-cart,,Famicom,50A1B3FE,13B0A34B255C7C2C97098B057A7958F95AA02818,ok,bootgod,12/6/2009,,,HVC-NROM-128,9011-01,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Cowering,3/6/2007,,,NES-NROM-128,NES-NROM-128-01,0,NES-CA-0 PRG,16k,66F11648,4E243D05D60EE578A720F6FADD6C3EBDE305605B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Cowering,3/6/2007,,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,8k,73329878,4C0C87F38AF851BD605CCD980FB87EF49DFE98C8,NES-CA-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Cowering,3/6/2007,,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Cowering,3/6/2007,,,NES-NROM-128,NES-NROM-128-01,0,,,,,,,,,,,,,,,,,,,,,3193,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,bootgod,2/19/2006,,,NES-NROM-128,NES-NROM-128-02,0,NES-CA-0 PRG,16k,66F11648,4E243D05D60EE578A720F6FADD6C3EBDE305605B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,bootgod,2/19/2006,,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,8k,73329878,4C0C87F38AF851BD605CCD980FB87EF49DFE98C8,NES-CA-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,bootgod,2/19/2006,,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-USA,Nintendo,Nintendo,USA,2,1985-10,,,NES-NTSC,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,bootgod,2/19/2006,,,NES-NROM-128,NES-NROM-128-02,0,,,,,,,,,,,,,,,,,,,,,3193A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-EEC,Nintendo,Nintendo,Europe,2,1988-07-18,,,NES-PAL-B,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Kinopio,8/11/2007,,,NES-NROM-128,NES-NROM-128-04,0,NES-CA-0 PRG,16k,66F11648,4E243D05D60EE578A720F6FADD6C3EBDE305605B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-EEC,Nintendo,Nintendo,Europe,2,1988-07-18,,,NES-PAL-B,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Kinopio,8/11/2007,,,NES-NROM-128,NES-NROM-128-04,0,,,,,,,,,,,,8k,73329878,4C0C87F38AF851BD605CCD980FB87EF49DFE98C8,NES-CA-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-EEC,Nintendo,Nintendo,Europe,2,1988-07-18,,,NES-PAL-B,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Kinopio,8/11/2007,,,NES-NROM-128,NES-NROM-128-04,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. Math,,Licensed,NES-CA-EEC,Nintendo,Nintendo,Europe,2,1988-07-18,,,NES-PAL-B,0504B007,A5030E82D7C38F2D51016D947CB29E6FF788367C,ok,Kinopio,8/11/2007,,,NES-NROM-128,NES-NROM-128-04,0,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. no Sansuu Asobi,???????Jr?????,Licensed,HVC-CA,Nintendo,Nintendo,Japan,2,1983-12-12,,,Famicom,63AEA200,4E7EB3AC57E95B975B6670253FA8D0748ED09D37,ok,bootgod,5/9/2009,,,HVC-NROM-128,HVC-NROM-02,0,HVC-CA-0 PRG,16k,927ABA9D,F7581757D0950F79D4D49CF200CBA650CB40F772,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. no Sansuu Asobi,???????Jr?????,Licensed,HVC-CA,Nintendo,Nintendo,Japan,2,1983-12-12,,,Famicom,63AEA200,4E7EB3AC57E95B975B6670253FA8D0748ED09D37,ok,bootgod,5/9/2009,,,HVC-NROM-128,HVC-NROM-02,0,,,,,,,,,,,,8k,8975B3C2,0D3D182D4C200015630937B72BF9D11B504E5179,HVC-CA-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Donkey Kong Jr. no Sansuu Asobi,???????Jr?????,Licensed,HVC-CA,Nintendo,Nintendo,Japan,2,1983-12-12,,,Famicom,63AEA200,4E7EB3AC57E95B975B6670253FA8D0748ED09D37,ok,bootgod,5/9/2009,,,HVC-NROM-128,HVC-NROM-02,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Door Door,????,Licensed,EFC-DR,Enix,Chunsoft,Japan,2,1985-07-18,,,Famicom,12E6CB79,7F50975365E7A26ADE33945139D2D5B07A5005DB,ok,bootgod,4/29/2007,,,HVC-NROM-128,9011-06,0,,16k,021193B2,90B3A315B43E403FF9CD5D34D6B3D4521EF14FCF,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Door Door,????,Licensed,EFC-DR,Enix,Chunsoft,Japan,2,1985-07-18,,,Famicom,12E6CB79,7F50975365E7A26ADE33945139D2D5B07A5005DB,ok,bootgod,4/29/2007,,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,8k,AE41CFEF,B443C8FD9440F60EB7CAB5DFE0B9CD4F1FEEEFBA,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Door Door,????,Licensed,EFC-DR,Enix,Chunsoft,Japan,2,1985-07-18,,,Famicom,12E6CB79,7F50975365E7A26ADE33945139D2D5B07A5005DB,ok,bootgod,4/29/2007,,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/26/2009,,,HVC-GNROM,GN-01C,66,,128k,B00ABE1C,A03AEE101B5AE0F5E13AD5AF47BBEB54C964607C,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/26/2009,,,HVC-GNROM,GN-01C,66,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/26/2009,,,HVC-GNROM,GN-01C,66,,,,,,,,,,,,32k,761F994E,779B7847A124CD5276972947E0A0762C18C76DA7,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/26/2009,,,HVC-GNROM,GN-01C,66,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/22/2007,,,HVC-GNROM,HVC-GNROM-01,66,HFC-DO-0 PRG,128k,B00ABE1C,A03AEE101B5AE0F5E13AD5AF47BBEB54C964607C,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/22/2007,,,HVC-GNROM,HVC-GNROM-01,66,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/22/2007,,,HVC-GNROM,HVC-GNROM-01,66,,,,,,,,,,,,32k,761F994E,779B7847A124CD5276972947E0A0762C18C76DA7,HFC-DO-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,BDE3AE9B,5E4119E0771BEC24A46BAD4E874DF05521BB953C,ok,bootgod,6/22/2007,,,HVC-GNROM,HVC-GNROM-01,66,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,336093EF,CDBA5D85EF27697D35B21E1F8994CE8F4E554CA6,ok,bootgod,4/28/2007,A,,HVC-GNROM,GN-01C,66,,128k,FE90D6EB,BF3F88B746E324096E57DDE9C9FDF48AAF0B051F,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,336093EF,CDBA5D85EF27697D35B21E1F8994CE8F4E554CA6,ok,bootgod,4/28/2007,A,,HVC-GNROM,GN-01C,66,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,336093EF,CDBA5D85EF27697D35B21E1F8994CE8F4E554CA6,ok,bootgod,4/28/2007,A,,HVC-GNROM,GN-01C,66,,,,,,,,,,,,32k,761F994E,779B7847A124CD5276972947E0A0762C18C76DA7,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon,?????,Licensed,HFC-DO,Hudson Soft,Hudson Soft,Japan,1,1986-12-12,,,Famicom,336093EF,CDBA5D85EF27697D35B21E1F8994CE8F4E554CA6,ok,bootgod,4/28/2007,A,,HVC-GNROM,GN-01C,66,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon: Gigazombie no Gyakushuu,??????????????,Licensed,EPO-E5,Epoch,Sakata SAS,Japan,1,1990-09-14,,,Famicom,D7215873,5C2376E02696E4170F9BD48855DB483147E7C3D8,ok,bootgod,6/24/2007,,,HVC-SNROM,HVC-SNROM-09,1,EPO-E5-0 PRG,256k,D7215873,5C2376E02696E4170F9BD48855DB483147E7C3D8,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon: Gigazombie no Gyakushuu,??????????????,Licensed,EPO-E5,Epoch,Sakata SAS,Japan,1,1990-09-14,,,Famicom,D7215873,5C2376E02696E4170F9BD48855DB483147E7C3D8,ok,bootgod,6/24/2007,,,HVC-SNROM,HVC-SNROM-09,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon: Gigazombie no Gyakushuu,??????????????,Licensed,EPO-E5,Epoch,Sakata SAS,Japan,1,1990-09-14,,,Famicom,D7215873,5C2376E02696E4170F9BD48855DB483147E7C3D8,ok,bootgod,6/24/2007,,,HVC-SNROM,HVC-SNROM-09,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Doraemon: Gigazombie no Gyakushuu,??????????????,Licensed,EPO-E5,Epoch,Sakata SAS,Japan,1,1990-09-14,,,Famicom,D7215873,5C2376E02696E4170F9BD48855DB483147E7C3D8,ok,bootgod,6/24/2007,,,HVC-SNROM,HVC-SNROM-09,1,,,,,,,,,,,,,,,,,,,,,,8k,1,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dare,,Licensed,NES-2D-USA,GameTek,Rare,USA,2,1990-04,,,NES-NTSC,2B378D11,4B0A6F62A5DF2B6022357AA0C18978798299459B,ok,bootgod,7/3/2006,,,NES-AOROM,NES-AOROM-03,7,NES-2D-0 PRG,256k,2B378D11,4B0A6F62A5DF2B6022357AA0C18978798299459B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dare,,Licensed,NES-2D-USA,GameTek,Rare,USA,2,1990-04,,,NES-NTSC,2B378D11,4B0A6F62A5DF2B6022357AA0C18978798299459B,ok,bootgod,7/3/2006,,,NES-AOROM,NES-AOROM-03,7,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dare,,Licensed,NES-2D-USA,GameTek,Rare,USA,2,1990-04,,,NES-NTSC,2B378D11,4B0A6F62A5DF2B6022357AA0C18978798299459B,ok,bootgod,7/3/2006,,,NES-AOROM,NES-AOROM-03,7,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dare,,Licensed,NES-2D-USA,GameTek,Rare,USA,2,1990-04,,,NES-NTSC,2B378D11,4B0A6F62A5DF2B6022357AA0C18978798299459B,ok,bootgod,7/3/2006,,,NES-AOROM,NES-AOROM-03,7,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,???,Licensed,TJC-WD,Technos,Technos,Japan,2,1988-04-08,,,Famicom,6DCE4B23,1DCF1660BE8C025B0C01B41B23CA9A74A0E94E97,ok,bootgod,10/31/2009,,,HVC-SLROM,HVC-SLROM-02,1,TJC-WD-0 PRG,128k,87BAD69B,B19E9E93E67D57CA4AE1C491B38BD96D966B7EBB,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,???,Licensed,TJC-WD,Technos,Technos,Japan,2,1988-04-08,,,Famicom,6DCE4B23,1DCF1660BE8C025B0C01B41B23CA9A74A0E94E97,ok,bootgod,10/31/2009,,,HVC-SLROM,HVC-SLROM-02,1,,,,,,,,MMC1A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,???,Licensed,TJC-WD,Technos,Technos,Japan,2,1988-04-08,,,Famicom,6DCE4B23,1DCF1660BE8C025B0C01B41B23CA9A74A0E94E97,ok,bootgod,10/31/2009,,,HVC-SLROM,HVC-SLROM-02,1,,,,,,,,,,,,128k,17CF68A0,3A0D6F897081955308DB5834A2B88FE8272921AE,TJC-WD-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,polarz,3/11/2006,,,NES-SLROM,NES-SLROM-03,1,NES-WD-0 PRG,128k,79149EBF,91B3B33A4E24D5DD1A5AFA480B8C44FAC503E926,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,polarz,3/11/2006,,,NES-SLROM,NES-SLROM-03,1,,,,,,,,MMC1A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,polarz,3/11/2006,,,NES-SLROM,NES-SLROM-03,1,,,,,,,,,,,,128k,5EBE0FD0,4A948C9784433E051F1015A6B6E985A98B81B80D,NES-WD-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,polarz,3/11/2006,,,NES-SLROM,NES-SLROM-03,1,,,,,,,,,,,,,,,,,,,,,6113,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,bootgod,9/18/2005,,,NES-SLROM,NES-SLROM-03,1,NES-WD-0 PRG,128k,79149EBF,91B3B33A4E24D5DD1A5AFA480B8C44FAC503E926,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Double Dragon,,Licensed,NES-WD-USA,Tradewest,Technos,USA,2,1988-06,,,NES-NTSC,0F1CC048,96356DA50FF4CD4E3D399181AC19DAFBF298EEA8,ok,bootgod,9/18/2005,,,NES-SLROM,NES-SLROM-03,1,,,,,,,,MMC1A,,,,,,,,,,,,,,,,,,
